Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2017;2017;t;8060;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1702;Broad beans and horse beans, dry;2018;2018;ha;3500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1702;Broad beans and horse beans, dry;2018;2018;kg/ha;2214.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2018;2018;t;7750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1702;Broad beans and horse beans, dry;2019;2019;ha;1200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1702;Broad beans and horse beans, dry;2019;2019;kg/ha;3316.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2019;2019;t;3980;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1702;Broad beans and horse beans, dry;2020;2020;ha;3100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1702;Broad beans and horse beans, dry;2020;2020;kg/ha;3848.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2020;2020;t;11930;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1702;Broad beans and horse beans, dry;2021;2021;ha;1900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1702;Broad beans and horse beans, dry;2021;2021;kg/ha;3700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2021;2021;t;7030;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1702;Broad beans and horse beans, dry;2022;2022;ha;2300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1702;Broad beans and horse beans, dry;2022;2022;kg/ha;1795.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1702;Broad beans and horse beans, dry;2022;2022;t;4130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2014;2014;ha;63;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2014;2014;kg/ha;3174.6;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2014;2014;t;200;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2015;2015;ha;60;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2015;2015;kg/ha;10000;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2015;2015;t;600;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2016;2016;ha;61;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2016;2016;kg/ha;7103.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2016;2016;t;433.33;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2017;2017;ha;64;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2017;2017;kg/ha;6385.7;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2017;2017;t;411.11;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2018;2018;ha;63;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2018;2018;kg/ha;7210;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2018;2018;t;457.81;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2019;2019;ha;64;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2019;2019;kg/ha;7220.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2019;2019;t;465.19;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2020;2020;ha;65;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2020;2020;kg/ha;7288.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2020;2020;t;472.6;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2021;2021;ha;65;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2021;2021;kg/ha;7286;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2021;2021;t;471.61;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1243;Broad beans and horse beans, green;2022;2022;ha;65;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1243;Broad beans and horse beans, green;2022;2022;kg/ha;7283.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1243;Broad beans and horse beans, green;2022;2022;t;470.62;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2014;2014;ha;136700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2014;2014;kg/ha;1224.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2014;2014;t;167440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2015;2015;ha;127700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2015;2015;kg/ha;1003.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2015;2015;t;128100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2016;2016;ha;153700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2016;2016;kg/ha;1147.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2016;2016;t;176430;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2017;2017;ha;185300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2017;2017;kg/ha;973.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2017;2017;t;180440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2018;2018;ha;113300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2018;2018;kg/ha;1209.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2018;2018;t;137010;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2019;2019;ha;69200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2019;2019;kg/ha;1228.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2019;2019;t;85020;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2020;2020;ha;84100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2020;2020;kg/ha;1161;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2020;2020;t;97640;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2021;2021;ha;91900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2021;2021;kg/ha;1151;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2021;2021;t;105780;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1192;Buckwheat;2022;2022;ha;121000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1192;Buckwheat;2022;2022;kg/ha;1220.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1192;Buckwheat;2022;2022;t;147690;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2014;2014;t;113517;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2015;2015;t;102363;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2016;2016;t;103344;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2017;2017;t;110255;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2018;2018;t;81300;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2019;2019;t;69600;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2020;2020;t;67000;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;22241.01;Butter of cow milk;2021;2021;t;70961;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2014;2014;t;310.02;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2015;2015;t;0;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2016;2016;t;29.54;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2017;2017;t;19.77;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2018;2018;t;18398.97;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2019;2019;t;16806.55;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2020;2020;t;15492.46;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;22230.04;Buttermilk, dry;2021;2021;t;16629.5;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2014;2014;ha;69300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2014;2014;kg/ha;26746.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2014;2014;t;1853560;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2015;2015;ha;67700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2015;2015;kg/ha;24398.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2015;2015;t;1651760;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2016;2016;ha;66400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2016;2016;kg/ha;24946.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2016;2016;t;1656440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2017;2017;ha;64600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2017;2017;kg/ha;25903.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2017;2017;t;1673360;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2018;2018;ha;62400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2018;2018;kg/ha;26454.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2018;2018;t;1650760;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2019;2019;ha;65900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2019;2019;kg/ha;26296.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2019;2019;t;1732920;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2020;2020;ha;69100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2020;2020;kg/ha;25458.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2020;2020;t;1759190;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2021;2021;ha;67800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2021;2021;kg/ha;25406.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2021;2021;t;1722580;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1212;Cabbages;2022;2022;ha;59300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1212;Cabbages;2022;2022;kg/ha;25859.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1212;Cabbages;2022;2022;t;1533450;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2014;2014;An;800;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2015;2015;An;813;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2016;2016;An;826;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2017;2017;An;838;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2018;2018;An;849;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2019;2019;An;856;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2020;2020;An;853;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2021;2021;An;859;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;02121.01;Camels;2022;2022;An;865;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1229;Cantaloupes and other melons;2014;2014;ha;19300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1229;Cantaloupes and other melons;2014;2014;kg/ha;7130.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1229;Cantaloupes and other melons;2014;2014;t;137620;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1229;Cantaloupes and other melons;2015;2015;ha;18400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1229;Cantaloupes and other melons;2015;2015;kg/ha;6382.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1229;Cantaloupes and other melons;2015;2015;t;117440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1229;Cantaloupes and other melons;2016;2016;ha;18500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1229;Cantaloupes and other melons;2016;2016;kg/ha;6239.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1229;Cantaloupes and other melons;2016;2016;t;115430;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1229;Cantaloupes and other melons;2017;2017;ha;18200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1229;Cantaloupes and other melons;2017;2017;kg/ha;4567.6;A;Official figure;
